geo_id,unemployment_2018,unemployment_2019,unemployment_2020,unemployment_2021,unemployment_2022,unemployment_2023,graduate_2018,graduate_2019,graduate_2020,graduate_2021,graduate_2022,graduate_2023,bachelors_2018,bachelors_2019,bachelors_2020,bachelors_2021,bachelors_2022,bachelors_2023,snap_2018,snap_2019,snap_2020,snap_2021,snap_2022,snap_2023,median_income_2018,median_income_2019,median_income_2020,median_income_2021,median_income_2022,median_income_2023,poverty_2018,poverty_2019,poverty_2020,poverty_2021,poverty_2022,poverty_2023,broadband_2018,broadband_2019,broadband_2020,broadband_2021,broadband_2022,broadband_2023,owner_occupied_2018,owner_occupied_2019,owner_occupied_2020,owner_occupied_2021,owner_occupied_2022,owner_occupied_2023,renter_occupied_2018,renter_occupied_2019,renter_occupied_2020,renter_occupied_2021,renter_occupied_2022,renter_occupied_2023,total_population_2018,total_population_2019,total_population_2020,total_population_2021,total_population_2022,total_population_2023,white_pct_2018,black_pct_2018,hispanic_pct_2018,majority_race_2018,white_pct_2019,black_pct_2019,hispanic_pct_2019,majority_race_2019,white_pct_2020,black_pct_2020,hispanic_pct_2020,majority_race_2020,white_pct_2021,black_pct_2021,hispanic_pct_2021,majority_race_2021,white_pct_2022,black_pct_2022,hispanic_pct_2022,majority_race_2022,white_pct_2023,black_pct_2023,hispanic_pct_2023,majority_race_2023,neighborhood
1400000US17031160900,67,71,139,125,84,105,276,305,357,356,407,390,565,633,716,731,753,633,52,31,38,96,48,68,82872,86060,90875,91615,114861,116063,231,283,323,290,76,112,921,901,1010,1021,1044,1007,543,478,598,639,691,682,525,557,495,466,398,355,2464,2535,2653,2512,2420,2434,52.15097402597403,1.948051948051948,31.53409090909091,white,57.1992110453649,3.1163708086785014,27.77120315581854,white,52.7327553712778,2.1108179419525066,28.8729739917075,white,51.19426751592356,3.2245222929936306,34.51433121019109,white,59.95867768595041,2.43801652892562,21.694214876033058,white,61.62695152013147,2.423993426458505,19.843878389482335,white,Irving_Park
1400000US17031161000,40,41,89,90,71,79,211,254,247,245,260,277,492,498,607,543,541,545,38,34,48,45,55,31,82740,88750,92105,95144,102159,113287,137,145,227,210,236,118,660,678,710,681,712,788,460,481,421,443,393,410,363,332,381,364,407,413,2151,2171,2228,2098,1986,1944,59.08879590887959,2.4639702463970248,35.19293351929335,white,59.88023952095808,1.9345923537540304,31.32197144173192,white,59.91921005385996,2.333931777378815,30.07181328545781,white,64.63298379408961,2.0495710200190658,27.3117254528122,white,67.87512588116817,1.7623363544813697,22.15508559919436,white,68.3127572016461,0.102880658436214,20.21604938271605,white,Irving_Park
1400000US17031161100,25,20,24,64,64,59,278,277,221,206,239,250,527,508,547,549,487,463,86,62,40,56,63,68,116563,143438,137292,137750,158393,153750,43,58,73,133,117,108,666,664,712,762,734,715,557,586,560,581,575,554,228,169,189,196,183,196,2043,2038,2040,2171,2024,2007,63.289280469897214,6.7547723935389135,15.907978463044541,white,62.16879293424926,7.016683022571148,18.007850834151128,white,66.02941176470588,5.833333333333333,19.06862745098039,white,66.60525103638875,7.18562874251497,19.20773836941502,white,67.58893280632411,6.3735177865612656,17.934782608695652,white,64.72346786248131,5.680119581464873,19.43198804185351,white,Irving_Park
1400000US17031161200,54,104,115,123,123,80,80,95,136,166,149,217,482,478,472,473,477,425,90,87,117,145,188,197,62250,67903,57574,62833,70391,76797,362,311,316,386,467,631,714,770,890,947,948,998,581,620,609,646,656,640,377,366,434,434,441,449,3090,3121,3116,2945,2873,2738,29.449838187702266,0.6796116504854369,63.52750809061488,hispanic,30.18263377122717,0.8330663248958666,63.50528676706184,hispanic,31.675224646983313,2.3106546854942236,59.85237483953787,hispanic,32.39388794567063,3.429541595925297,52.39388794567063,hispanic,27.845457709711102,2.9585798816568047,56.17821092934216,hispanic,28.926223520818116,4.455807158509861,54.82103725346968,hispanic,Irving_Park
1400000US17031161300,126,113,134,133,129,161,95,161,175,198,195,316,468,415,468,535,644,730,100,117,101,181,211,173,47931,51578,50896,49460,53969,58425,315,266,382,574,623,639,1059,1100,1024,1100,1202,1259,534,603,582,588,629,613,916,880,822,905,928,964,3919,3732,3561,3662,3769,3767,34.21791273284001,2.8068384792038787,58.7649910691503,hispanic,36.763129689174704,2.5455519828510185,54.68917470525187,hispanic,39.48329121033417,2.583543948329121,52.23251895534962,hispanic,38.66739486619334,1.9934462042599674,54.75150191152376,hispanic,34.863358981162115,0.6633059166887768,57.62801804192094,hispanic,35.54552694451819,0.8229360233607645,56.35784443854526,hispanic,Irving_Park
1400000US17031680500,147,174,95,76,51,100,5,4,0,0,0,0,54,67,24,54,62,59,202,143,131,142,174,238,23675,24335,23910,28438,39306,42639,593,459,213,277,347,340,254,277,307,395,451,508,179,163,123,182,223,228,270,294,338,319,330,337,1333,1235,1050,1144,1474,1412,1.6504126031507877,94.5986496624156,3.7509377344336086,black,2.91497975708502,92.38866396761134,4.696356275303644,black,3.2380952380952377,76.09523809523809,20.666666666666668,black,4.9825174825174825,77.0104895104895,18.006993006993007,black,3.6635006784260513,70.28493894165535,26.051560379918588,black,6.161473087818696,66.71388101983003,27.124645892351275,black,Englewood
1400000US17031680600,158,108,90,80,187,79,21,17,13,20,0,10,72,75,70,58,123,81,229,217,324,242,265,226,28304,30244,32614,43929,50330,52237,670,590,477,347,288,168,207,249,334,363,376,345,121,109,90,99,100,82,243,253,349,335,343,328,1308,1171,1254,994,1178,996,2.522935779816514,96.55963302752293,0.0,black,0.1707941929974381,99.57301451750641,0.0,black,0.1594896331738437,99.6012759170654,0.0,black,0.7042253521126761,98.59154929577466,0.0,black,0.2546689303904924,99.49066213921901,0.0,black,0.0,100.0,0.0,black,Englewood
1400000US17031680900,349,258,308,509,481,460,41,30,30,36,38,0,153,142,126,133,286,215,905,982,913,999,998,1010,17295,16411,19167,20370,22846,18333,1292,1479,1502,1583,1285,1253,713,897,1183,1379,1354,1291,233,221,243,218,265,135,1487,1574,1619,1776,1643,1705,3430,3302,3317,3881,3560,3307,0.9037900874635568,98.25072886297376,0.2623906705539359,black,1.5142337976983646,97.33494851605087,0.5451241671714113,black,2.0198974977389206,91.37775097980102,0.5426590292432921,black,1.7263591857768614,92.63076526668385,0.5926307652666839,black,1.5168539325842696,91.74157303370787,0.8707865168539325,black,1.8748110069549442,92.04717266404596,1.058361052313275,black,Englewood
1400000US17031681000,141,176,204,227,198,270,24,27,26,28,40,31,110,101,153,141,137,148,606,518,547,483,630,634,16064,17118,18006,19919,-666666666,27844,1222,1348,1065,941,1178,960,449,532,590,616,727,747,344,308,375,347,300,317,772,734,665,629,728,782,2641,2793,2307,2107,2297,2561,1.21166224914805,97.12230215827337,0.0,black,0.4296455424274973,95.05907626208379,1.1457214464733263,black,0.5635023840485479,94.2782834850455,1.517121803207629,black,0.0,95.53868058851448,1.7085904129093499,black,0.087070091423596,95.12407488027861,1.784936874183718,black,0.03904724716907458,80.74970714564623,11.128465443186256,black,Englewood
1400000US17031681100,402,286,227,232,225,81,64,84,58,9,39,48,93,120,82,137,172,166,473,482,434,336,352,342,21266,22266,22762,29031,32583,36083,1276,986,1206,743,738,582,450,506,510,543,632,744,198,224,178,291,323,424,735,639,690,474,479,454,2910,2595,2381,1907,1932,2105,0.3436426116838488,92.40549828178695,6.7353951890034365,black,0.23121387283236997,90.4431599229287,8.863198458574182,black,0.251994960100798,96.51406971860564,2.4779504409911803,black,0.2097535395909806,98.89879391714736,0.05243838489774515,black,0.15527950310559005,98.86128364389234,0.051759834368530024,black,0.14251781472684086,92.0190023752969,7.8384798099762465,black,Englewood
1400000US17031681200,267,291,293,315,211,143,6,7,8,9,27,35,112,120,78,81,100,122,426,414,406,416,364,466,19662,19915,17058,16538,17338,23250,984,1037,1064,1024,884,912,489,495,549,583,537,630,140,131,127,133,159,143,660,668,660,665,604,712,2511,2472,2254,2124,1883,2009,0.0,92.3536439665472,6.371963361210672,black,0.3236245954692557,91.62621359223301,6.3915857605178,black,3.6379769299023956,88.37622005323868,0.6211180124223602,black,3.954802259887006,86.20527306967985,1.2711864406779663,black,4.83271375464684,83.90865639936273,2.336696760488582,black,4.3305126928820314,87.4066699850672,0.0,black,Englewood
1400000US17031681300,275,292,285,210,196,170,62,62,45,50,22,35,42,46,51,77,93,126,307,396,525,574,668,705,25927,25360,16310,16209,17500,21888,913,1038,1266,1208,1096,782,309,379,554,585,632,730,203,195,157,149,117,177,521,574,641,711,763,716,2279,2418,2532,2350,2323,2103,0.307152259763054,93.7691970162352,5.923650724001755,black,0.3308519437551696,97.76674937965261,0.2894954507857734,black,0.5529225908372828,97.1563981042654,0.5529225908372828,black,0.5957446808510638,96.46808510638299,0.6808510638297872,black,0.5596211795092553,95.69522169608265,0.7318123116659492,black,0.28530670470756064,95.10223490252021,0.8559201141226819,black,Englewood
1400000US17031681400,195,158,133,54,45,87,25,38,28,63,25,2,91,111,106,154,165,194,358,253,271,208,151,96,38385,43750,45128,49119,51531,51835,696,587,567,488,223,146,440,511,549,585,515,535,498,390,414,311,320,320,337,443,396,372,331,333,2433,2407,2419,2129,1879,1826,0.0,96.54747225647348,2.342786683107275,black,0.0,96.55172413793103,2.658911508101371,black,0.0,94.00578751550228,2.521703183133526,black,0.0,94.03475810239549,3.100046970408642,black,0.10643959552953698,93.82650345928685,4.310803618946248,black,0.16429353778751368,98.13800657174151,0.0,black,Englewood
1400000US17031834600,217,128,146,128,198,173,9,15,0,15,6,6,53,46,49,57,51,51,332,291,309,284,436,497,24500,27631,27431,25000,26304,24836,794,568,603,809,727,777,477,484,542,521,647,655,209,187,169,165,199,172,691,644,642,613,589,647,1975,1681,1683,1587,1825,1906,1.8227848101265824,86.83544303797468,11.341772151898734,black,0.8328375966686495,90.54134443783462,8.625817965496728,black,1.4854426619132501,80.8080808080808,17.70647653000594,black,1.5122873345935728,74.41713925645873,23.566477630749844,black,1.1506849315068493,85.47945205479452,12.493150684931507,black,1.049317943336831,86.77859391395593,11.437565582371459,black,Englewood
1400000US17031834700,119,131,145,74,87,109,25,23,10,47,61,31,32,29,53,128,114,117,280,210,233,220,253,248,22104,23125,23992,24412,34250,37000,738,524,421,303,396,533,298,346,320,377,482,482,45,71,191,147,227,245,496,447,388,419,415,403,1426,1258,1130,1094,1344,1474,0.07012622720897616,88.49929873772791,7.784011220196353,black,0.3179650238473768,98.5691573926868,0.8744038155802861,black,0.8849557522123894,96.3716814159292,2.3893805309734515,black,1.1882998171846435,96.16087751371116,2.376599634369287,black,1.1160714285714286,81.77083333333334,14.583333333333334,black,0.7462686567164178,73.20217096336499,21.099050203527817,black,Englewood
1400000US17031834800,154,196,178,148,143,184,21,21,21,23,18,16,91,143,169,190,190,148,312,337,372,374,407,407,21101,18636,17241,18973,20771,21636,671,701,639,648,523,506,307,382,438,473,500,551,148,141,128,144,187,180,571,573,583,608,544,530,1546,1589,1692,1737,1683,1712,0.0,94.56662354463131,5.36869340232859,black,0.0,91.50409062303335,7.740717432347388,black,0.1182033096926714,91.66666666666666,7.2695035460992905,black,1.0938399539435808,89.4070236039148,8.232584916522741,black,1.06951871657754,92.03802733214498,5.525846702317291,black,1.1682242990654206,92.3481308411215,5.081775700934579,black,Englewood
1400000US17031150200,404,354,295,366,264,181,645,805,821,733,688,702,1595,1445,1898,1897,1777,1671,304,285,244,189,262,318,68157,67623,69881,77538,91038,94021,1008,1261,1159,1205,1165,929,2297,2469,2508,2441,2353,2524,1625,1615,1581,1620,1525,1620,1276,1289,1323,1171,1159,1209,7747,7753,7856,7556,7263,7056,58.435523428423906,0.6841357945010973,30.902284755389182,white,54.1983748226493,0.5288275506255643,35.26376886366568,white,55.549898167006106,1.0056008146639512,30.855397148676172,white,56.45844362096347,1.389624139756485,28.78507146638433,white,53.75189315709762,2.409472669695718,30.34558722291064,white,57.10034013605442,3.018707482993197,27.593537414965986,white,Portage_Park
1400000US17031150300,168,171,272,304,298,245,882,841,942,846,827,665,1193,1446,1318,1409,1448,1494,188,127,174,217,353,286,76545,77877,76345,77384,86290,88125,640,547,447,325,460,457,2344,2339,2437,2495,2747,2984,1640,1672,1627,1640,1655,1880,1287,1218,1381,1412,1422,1326,7859,7862,7479,7373,7272,6952,57.284641811935366,2.55757729991093,31.683420282478686,white,55.011447468837446,2.073263800559654,33.54108369371661,white,61.465436555689266,1.7515710656504881,28.506484824174354,white,64.30218364302183,1.20710701207107,23.965821239658215,white,64.87898789878987,1.6364136413641366,23.41859185918592,white,67.31875719217491,0.9062140391254315,22.209436133486765,white,Portage_Park
1400000US17031150401,162,127,77,156,196,207,349,333,339,393,360,274,707,817,893,1026,1064,1073,285,235,205,263,246,273,64225,63125,71250,69925,77908,93616,486,469,326,406,515,569,1515,1476,1406,1496,1570,1577,1040,1060,990,1060,1062,1088,798,752,683,735,762,706,5228,4909,4700,4925,5146,4974,60.08033664881408,1.702371843917368,29.820198928844682,white,59.72703198207374,1.8537380321857815,27.561621511509472,white,57.91489361702128,1.3191489361702127,28.148936170212767,white,56.26395939086294,0.8527918781725887,29.664974619289342,white,57.92848814613292,0.9327633113097552,29.05169063350175,white,58.44390832328106,0.7438681141938078,28.52834740651387,white,Portage_Park
1400000US17031150402,96,99,136,154,80,56,134,198,209,154,162,189,563,686,581,535,648,585,162,111,94,151,225,218,76017,87708,85568,88320,97986,102094,169,212,256,304,303,374,1052,1134,1101,1216,1214,1249,873,887,841,830,829,816,390,411,379,508,519,539,3599,3817,3540,3795,3945,3907,69.76938038343985,1.4726312864684634,24.367879966657405,white,59.75897301545716,1.1003405816085932,30.468954676447474,white,58.53107344632769,4.491525423728813,33.559322033898304,white,52.80632411067193,4.216073781291173,37.891963109354414,white,46.28643852978453,5.095057034220532,41.69835234474017,white,45.789608395188125,3.5321218326081394,43.74200153570514,white,Portage_Park
1400000US17031150501,195,165,126,122,135,126,239,264,295,303,273,265,541,523,828,820,1002,1187,86,84,57,78,83,92,69320,75956,100431,114375,122434,126806,258,253,89,115,189,184,1179,1232,1276,1285,1354,1421,1021,1011,1122,1159,1172,1154,396,396,356,327,324,369,3957,3903,3793,3803,3854,3914,64.41748799595653,2.8556987616881475,25.12004043467273,white,59.87701767870869,3.253907250832693,26.82551883166795,white,55.786976008436596,0.18455048774057475,26.206169259161616,white,58.08572179858007,0.36813042334998686,22.24559558243492,white,57.3170731707317,0.2854177477944992,24.31240269849507,white,59.60654062340317,0.2810424118548799,19.545222278998466,white,Portage_Park
1400000US17031150502,143,68,55,18,26,70,262,296,236,207,256,247,633,616,659,713,622,563,206,183,84,88,103,178,61967,63813,66234,68997,72500,69869,722,437,289,250,287,256,1185,1234,1140,1242,1278,1256,961,984,1032,1034,1065,1033,537,498,488,543,471,492,4378,4339,3734,4222,3953,3943,58.931018730013704,1.5989036089538604,31.064412973960714,white,58.7923484673888,1.63632173311823,33.55611892141046,white,60.417782538832355,2.437064809855383,27.74504552758436,white,52.32117479867362,2.3685457129322596,33.82283278067267,white,49.75967619529471,2.6815077156589933,35.795598279787505,white,46.0563023078874,0.12680699974638598,41.21227491757545,white,Portage_Park
1400000US17031150600,84,65,132,153,135,124,144,180,148,242,208,236,524,562,592,540,506,623,126,73,88,98,110,148,67500,67957,83049,85570,81923,95045,424,199,358,319,300,422,1066,1087,1188,1291,1294,1270,969,1031,934,1016,1000,940,425,394,501,442,432,474,4246,4063,4384,4378,4223,3999,45.73716439001413,2.0018841262364577,42.25153085256712,white,46.98498646320453,1.9197637213881367,40.01968988432193,white,43.658759124087595,2.0072992700729926,42.90602189781022,white,46.39104613978986,1.6674280493375973,42.71356783919598,white,47.26497750414397,1.8233483305706844,44.58915462941037,white,42.010502625656414,1.2253063265816453,48.21205301325332,hispanic,Portage_Park
1400000US17031150700,21,40,81,81,106,71,236,273,242,283,252,314,476,497,557,615,727,814,128,122,108,99,85,87,71190,75545,75969,89554,100862,108385,751,591,260,265,293,202,1186,1132,1133,1185,1204,1268,895,1010,854,910,1023,1012,577,419,486,481,359,411,4197,4040,4088,4375,4453,4239,45.65165594472242,1.5248987371932332,46.05670717178938,hispanic,43.93564356435643,1.7326732673267329,47.17821782178218,hispanic,41.3160469667319,2.1771037181996085,47.18688845401174,hispanic,41.760000000000005,2.5371428571428574,47.63428571428571,hispanic,45.11565236918931,1.2800359308331462,49.87648776105996,hispanic,47.60556735079028,1.3446567586694975,45.741920264213256,white,Portage_Park
1400000US17031150800,295,257,251,242,190,162,330,318,272,294,286,361,578,561,543,548,584,612,278,223,187,134,161,201,56917,59919,69155,81164,85714,79044,249,271,182,344,656,460,1323,1439,1461,1547,1472,1505,882,976,1025,1144,1123,1233,795,677,612,521,495,476,4967,4814,4871,5152,4668,4357,39.762432051540166,0.4831890477149185,47.01026776726394,hispanic,42.43872039883673,1.3710012463647694,48.89904445367678,hispanic,37.671935947444055,2.17614452884418,53.479778279614045,hispanic,34.54968944099379,2.2127329192546585,57.51164596273291,hispanic,35.75407026563839,2.5492716366752357,53.04198800342759,hispanic,39.49965572641726,2.7082855175579525,49.66720220335093,hispanic,Portage_Park
1400000US17031151001,96,83,80,114,93,58,89,96,61,80,55,47,315,345,379,389,326,335,148,166,131,149,166,164,62734,65417,76563,85670,93879,91992,469,257,190,290,301,317,629,659,703,741,764,802,478,477,509,518,532,505,425,434,379,381,354,382,2714,2803,2666,2870,2816,2642,29.255711127487103,1.658069270449521,63.78039793662491,hispanic,27.684623617552624,2.033535497681056,65.35854441669639,hispanic,26.669167291822955,1.0502625656414104,66.16654163540885,hispanic,24.041811846689896,0.313588850174216,69.82578397212544,hispanic,23.117897727272727,0.0,72.72727272727273,hispanic,26.30582891748675,0.0,68.43300529901589,hispanic,Portage_Park
1400000US17031151002,189,127,124,122,223,173,101,123,155,205,160,254,480,446,612,522,551,576,206,197,141,142,148,219,55125,62483,69450,68906,75893,78851,481,246,200,360,536,574,1243,1225,1325,1290,1316,1435,738,763,660,711,695,730,829,768,867,878,877,918,4770,4892,5333,5363,4892,4712,24.27672955974843,1.2368972746331237,69.60167714884696,hispanic,24.18233851185609,1.839738348323794,70.5846279640229,hispanic,22.38889930620664,1.6688543033939622,72.06075379711233,hispanic,21.928025358940893,1.8459817266455343,74.26813350736529,hispanic,24.36631234668847,1.4309076042518398,71.4227309893704,hispanic,25.530560271646856,1.0186757215619695,70.24617996604414,hispanic,Portage_Park
1400000US17031151100,153,190,131,73,104,81,202,193,196,209,238,245,566,589,593,752,716,736,277,255,207,215,226,232,59917,64063,66118,69875,77521,76864,935,612,598,516,609,472,1388,1473,1491,1530,1510,1531,824,846,872,1013,990,935,951,911,909,836,865,915,5325,5335,5347,5683,5447,5053,36.46948356807512,0.4694835680751174,55.21126760563381,hispanic,30.40299906279288,0.7872539831302717,61.7244611059044,hispanic,32.8034411819712,1.0847204039648402,60.183280344118195,hispanic,32.09572408938941,0.6334682386063699,60.74256554636636,hispanic,34.55112906186892,1.0831650449788874,58.711217183770884,hispanic,39.95646150801504,0.8905600633287156,54.46269542845834,hispanic,Portage_Park
1400000US17031151200,121,115,137,82,69,38,136,143,101,172,150,174,425,537,567,449,625,561,82,69,74,93,123,169,64875,76885,79038,80907,88939,92201,335,337,211,379,386,481,860,968,1099,1122,1197,1187,896,914,973,1063,1065,1076,321,296,299,234,269,227,3474,3616,3890,3886,4057,3935,47.38054116292459,0.690846286701209,49.25158318940702,hispanic,43.33517699115044,0.5807522123893806,48.783185840707965,hispanic,46.760925449871465,0.5655526992287918,46.246786632390744,white,49.63973237261966,0.0,43.360782295419455,white,48.80453537096376,0.0,43.94873058910525,white,50.95298602287166,0.025412960609911054,43.04955527318933,white,Portage_Park
1400000US17031831700,175,147,106,86,53,45,119,105,103,79,120,138,424,452,409,419,420,346,170,192,279,262,242,223,54737,62130,41786,40353,44653,47232,426,294,311,293,244,268,708,702,725,755,808,831,409,376,406,415,476,523,355,396,480,502,475,458,2500,2459,2238,2182,2224,2110,26.040000000000003,0.36,62.480000000000004,hispanic,32.08621390809272,0.8946726311508743,56.60837738918259,hispanic,44.638069705093834,1.742627345844504,46.33601429848079,hispanic,45.18790100824931,2.016498625114574,44.72960586617782,white,43.97482014388489,2.7428057553956835,46.043165467625904,hispanic,47.535545023696685,3.080568720379147,45.308056872037916,white,Portage_Park
1400000US17031300500,89,98,86,136,120,136,39,17,60,106,134,166,144,177,307,262,231,281,197,185,108,150,156,213,38113,40083,52534,49500,50329,76023,599,495,260,473,774,785,588,599,650,778,790,872,264,271,368,421,385,429,610,579,433,525,569,548,2889,2916,2793,3214,3240,3467,1.5922464520595363,6.022845275181724,92.07338179300795,hispanic,1.4746227709190671,5.761316872427984,92.55829903978052,hispanic,4.976727533118511,3.293949158610813,91.40708915145005,hispanic,5.009334163036715,1.8979464841319227,93.09271935283137,hispanic,4.567901234567901,1.9444444444444444,93.48765432098766,hispanic,6.6051341217190656,0.8941447937698297,92.5007210845111,hispanic,South_Lawndale
1400000US17031300600,160,137,119,146,145,105,11,20,17,18,21,29,246,201,115,87,79,68,211,206,187,254,265,332,44492,43594,43937,46839,48915,51092,758,769,651,573,671,527,545,574,677,790,883,789,354,314,260,281,275,335,421,463,556,596,668,624,3186,3035,2757,2862,2844,2906,8.254865034526052,13.465160075329566,77.46390458254865,hispanic,9.390444810543658,13.212520593080725,76.63920922570017,hispanic,3.2281465360899526,11.643090315560393,84.14943779470438,hispanic,3.3542976939203357,12.264150943396226,83.12368972746332,hispanic,4.043600562587905,12.623066104078761,82.0675105485232,hispanic,5.230557467309016,6.22849277357192,88.54094975911906,hispanic,South_Lawndale
1400000US17031300700,178,242,198,281,311,283,82,102,81,93,87,200,216,250,241,266,213,122,391,322,187,245,315,417,36224,40789,40582,43801,46554,49206,1534,1216,740,606,459,506,802,1008,1346,1506,1515,1589,418,395,567,583,702,783,875,931,984,1040,966,1014,4721,4841,4572,4740,4791,4799,1.3556449904681211,0.910823977970769,97.05570853632705,hispanic,1.7145217930179715,1.3426977897128691,96.13716174344144,hispanic,1.3779527559055118,1.9247594050743655,95.88801399825022,hispanic,1.2447257383966244,1.0126582278481013,96.85654008438819,hispanic,0.4383218534752661,0.0,94.86537257357546,hispanic,1.1252344238382996,0.7501562825588665,94.85309439466556,hispanic,South_Lawndale
1400000US17031300800,164,143,119,93,80,84,21,7,8,2,20,72,95,85,91,90,42,118,553,445,493,496,508,498,29949,30367,27474,30465,29684,31161,1708,1827,2146,2383,2004,1910,604,579,614,749,808,818,378,366,319,299,294,183,725,777,762,850,913,1063,4070,3960,3973,4387,4192,4177,0.9828009828009828,0.0,99.01719901719902,hispanic,1.2878787878787878,0.0,98.4090909090909,hispanic,1.409514220991694,0.0,98.28844701736723,hispanic,1.3448826077045817,0.0,98.19922498290403,hispanic,1.359732824427481,0.0,98.09160305343512,hispanic,3.8783816135982767,0.0,93.75149628920278,hispanic,South_Lawndale
1400000US17031300900,90,69,71,46,58,25,13,16,21,29,36,35,125,158,166,175,124,85,445,380,228,271,243,263,26833,29098,31609,30395,32766,34259,1628,1237,1060,1206,1555,1474,877,949,1152,1044,1044,1130,208,268,856,738,809,821,1070,1000,766,793,773,826,4402,4223,4016,3982,3937,3705,5.452067242162653,0.3634711494775102,92.43525670149931,hispanic,5.493724840161023,0.047359696897939854,94.45891546294104,hispanic,6.324701195219124,0.0,93.67529880478087,hispanic,7.7850326469111,0.025113008538422906,92.18985434455048,hispanic,3.0226060452120906,0.025400050800101596,96.95199390398781,hispanic,2.9959514170040484,0.026990553306342778,96.97705802968962,hispanic,South_Lawndale
1400000US17031301100,93,82,22,42,55,92,34,52,86,70,75,123,125,116,92,56,90,117,272,251,163,186,191,198,28723,31207,33850,34315,34608,44598,767,562,256,235,340,342,418,551,534,580,609,643,230,215,222,244,273,207,539,569,522,505,496,570,2423,2217,2148,2150,2409,2454,4.1683862979777135,7.057366900536525,87.70119686339248,hispanic,5.232295895354082,8.976093820478123,84.75417230491655,hispanic,11.59217877094972,2.97951582867784,85.42830540037244,hispanic,13.30232558139535,1.9534883720930232,84.74418604651163,hispanic,12.619344126193441,3.9435450394354503,83.43711083437111,hispanic,11.939690301548492,2.526487367563162,85.53382233088834,hispanic,South_Lawndale
1400000US17031301200,173,167,278,380,422,360,20,61,101,71,107,107,149,152,245,292,372,444,512,461,369,375,390,439,27328,35259,33971,38319,50040,53654,1404,1304,1204,1432,1283,1208,713,809,1113,1161,1223,1467,300,273,276,362,415,358,841,902,1076,1065,1095,1266,4087,4417,4654,5119,5209,4877,3.1318815757279177,6.630780523611452,89.03841448495228,hispanic,3.7355671270092823,7.85601086710437,88.09146479510981,hispanic,5.930382466695316,15.019338203695746,76.299957026214,hispanic,5.7042391092010165,13.088493846454385,78.25747216253176,hispanic,6.431176809368401,15.089268573622578,75.44634286811288,hispanic,5.12610211195407,33.46319458683617,59.3192536395325,hispanic,South_Lawndale
1400000US17031301600,211,199,290,266,277,214,68,71,55,53,31,71,260,254,262,262,234,169,485,421,368,238,171,209,35411,28484,26554,28527,28442,30158,1567,1399,1406,1115,681,1003,879,842,996,946,1009,1082,651,620,691,756,892,843,644,682,695,652,528,650,4881,4242,3754,3326,3247,3481,2.458512599877074,1.290719114935464,96.25076828518746,hispanic,2.050919377652051,2.663837812352664,95.28524280999528,hispanic,1.6249334043686736,2.743740010655301,95.63132658497602,hispanic,3.5778713168971734,3.0366806975345764,92.78412507516536,hispanic,3.726516784724361,3.2029565753002776,92.05420388050509,hispanic,4.538925596093077,3.9069232979029014,90.40505601838552,hispanic,South_Lawndale
1400000US17031301701,203,128,142,150,136,38,40,23,32,29,3,2,147,141,117,109,157,105,414,345,193,172,259,246,29773,30742,46763,49026,52115,56460,1387,1308,670,505,804,624,459,489,847,882,1001,1067,351,400,616,752,788,747,705,705,674,548,618,709,3943,3785,4099,3637,4205,4167,3.068729393862541,0.025361399949277198,96.90590920618818,hispanic,1.083223249669749,0.02642007926023778,98.89035667107001,hispanic,9.782873871676019,0.0,87.63112954379116,hispanic,11.218036843552378,0.0,86.307396205664,hispanic,9.726516052318669,0.0,88.03804994054697,hispanic,10.247180225581953,0.0,87.54499640028797,hispanic,South_Lawndale
1400000US17031301702,191,179,193,208,175,61,15,18,39,20,21,49,108,115,113,102,138,120,264,245,167,194,192,255,39614,43771,43030,40128,43632,69000,885,779,571,725,661,624,621,775,941,1087,1113,1119,486,499,447,417,517,494,603,571,771,865,766,748,4387,4645,3961,3617,4086,4322,2.6441759744700253,0.0,96.62639617050375,hispanic,2.045209903121636,0.0,97.43810548977395,hispanic,3.004291845493562,0.0,96.4655390053017,hispanic,6.192977605750622,0.0,93.17113630080178,hispanic,1.8355359765051396,0.0,98.16446402349486,hispanic,2.105506709856548,0.0,97.89449329014344,hispanic,South_Lawndale
1400000US17031301801,124,128,184,191,184,227,49,54,56,1,2,2,149,167,270,266,277,369,351,267,285,295,251,244,34427,37000,41283,41188,35779,48944,839,723,822,1084,1353,1035,668,606,836,804,849,792,396,385,286,418,476,552,656,715,901,746,709,657,3625,3568,4437,4120,4086,4359,5.958620689655173,0.027586206896551724,93.62758620689655,hispanic,4.904708520179373,0.05605381165919283,94.64686098654708,hispanic,1.0818120351588911,0.0450755014649538,98.535046202389,hispanic,2.1359223300970873,0.04854368932038835,97.79126213592232,hispanic,1.811062163485071,0.048947626040137054,98.13999021047479,hispanic,1.0782289515944024,0.045882083046570314,98.87588896535902,hispanic,South_Lawndale
